timestamp,board_ts_ms,ax,ay,az,gx,gy,gz,rotation_hint
2026-07-07 17:34:50.842,3143988,0.006,-0.0244,1.0258,-23.1934,-8.606,-26.123,
2026-07-07 17:34:50.862,3144008,-0.01,0.0144,1.0627,-25.2075,-2.6855,-22.583,
2026-07-07 17:34:50.882,3144028,0.0616,0.1732,1.2517,-19.2871,4.3335,-19.3481,
2026-07-07 17:34:50.902,3144048,0.1205,0.1653,1.35,2.5635,3.479,-16.8457,
2026-07-07 17:34:50.922,3144068,0.0944,0.014,1.2653,17.4561,-3.9673,-12.5732,
2026-07-07 17:34:50.942,3144088,0.0464,-0.0343,1.1904,12.8174,-9.3384,-5.9204,
2026-07-07 17:34:50.962,3144108,0.0334,-0.004,1.1378,3.479,-9.3994,1.3428,
2026-07-07 17:34:50.982,3144128,0.0287,0.0038,1.0676,-3.7842,-3.9062,6.897,
2026-07-07 17:34:51.002,3144148,-0.0054,0.0273,1.002,-6.0425,4.5166,5.7373,
2026-07-07 17:34:51.022,3144168,0.006,0.0723,0.9755,-4.4556,14.2212,2.2583,
2026-07-07 17:34:51.042,3144188,0.0657,0.1022,0.9896,0.5493,17.9443,-2.0142,
2026-07-07 17:34:51.062,3144208,0.1106,0.1018,1.0098,6.4087,13.916,-4.7607,
2026-07-07 17:34:51.082,3144228,0.1379,0.0774,1.0074,8.9722,3.7842,-3.9673,
2026-07-07 17:34:51.102,3144248,0.1472,0.0541,0.9774,6.2866,-9.4604,-1.2207,
2026-07-07 17:34:51.122,3144268,0.139,0.0475,0.9421,0.5493,-21.7895,0.8545,
2026-07-07 17:34:51.142,3144288,0.0786,0.054,0.9081,-5.188,-26.3672,1.5259,
2026-07-07 17:34:51.162,3144308,0.0304,0.073,0.8855,-7.6904,-21.3623,0.1221,
2026-07-07 17:34:51.182,3144328,0.0135,0.0878,0.8732,-7.3853,-11.5967,-3.1128,
2026-07-07 17:34:51.202,3144348,0.0319,0.0983,0.8713,-4.5776,-2.5024,-6.5308,
2026-07-07 17:34:51.222,3144368,0.0546,0.0878,0.8715,-2.3804,3.8452,-9.2163,
2026-07-07 17:34:51.242,3144388,0.0679,0.073,0.8799,-2.9297,7.0801,-10.5591,
2026-07-07 17:34:51.262,3144408,0.056,0.0675,0.9,-4.3945,9.2773,-10.6201,
2026-07-07 17:34:51.282,3144428,0.0427,0.0621,0.9231,-5.188,12.3901,-9.5825,
2026-07-07 17:34:51.302,3144448,0.0775,0.0503,0.9279,-6.4087,12.4512,-7.8125,
2026-07-07 17:34:51.322,3144468,0.1078,0.0464,0.9412,-8.8501,8.0566,-5.3711,
2026-07-07 17:34:51.342,3144488,0.1075,0.0405,0.959,-10.9863,2.3804,-2.9907,
2026-07-07 17:34:51.362,3144508,0.084,0.0348,0.9823,-12.3291,-1.3428,-1.3428,
2026-07-07 17:34:51.382,3144528,0.0789,0.0272,1.0065,-13.0615,-3.479,-0.3052,
2026-07-07 17:34:51.402,3144548,0.0853,0.0238,1.0056,-13.977,-5.8594,0.5493,
2026-07-07 17:34:51.422,3144568,0.0951,0.0361,0.9913,-14.0991,-9.0942,1.2817,
2026-07-07 17:34:51.442,3144588,0.0848,0.0555,0.9889,-12.085,-11.9629,1.5869,
2026-07-07 17:34:51.462,3144608,0.0544,0.0649,1.0149,-8.3618,-11.8408,0.9155,
2026-07-07 17:34:51.482,3144628,0.0347,0.1212,1.1191,-0.6714,-7.6904,-1.0986,
2026-07-07 17:34:51.502,3144648,0.1101,0.181,1.2816,15.3809,-5.6152,-3.3569,
2026-07-07 17:34:51.522,3144668,0.1316,0.1211,1.2604,28.8696,-10.6812,-2.8687,
2026-07-07 17:34:51.542,3144688,0.0892,0.0648,1.215,31.1279,-18.4937,0.8545,
2026-07-07 17:34:51.562,3144708,0.0343,0.0269,1.1705,25.6958,-21.7895,6.4087,
2026-07-07 17:34:51.582,3144728,0.0094,-0.0167,1.0886,16.4185,-18.7378,10.8032,
2026-07-07 17:34:51.602,3144748,-0.051,-0.0531,0.9895,3.54,-11.2915,13.0005,
2026-07-07 17:34:51.622,3144768,-0.0663,-0.0277,0.9133,-10.5591,2.2583,13.4277,
2026-07-07 17:34:51.642,3144788,-0.0095,0.0309,0.8782,-18.1885,15.564,12.5732,
2026-07-07 17:34:51.661,3144808,0.0392,0.0806,0.8663,-17.8223,21.6675,10.6812,
2026-07-07 17:34:51.681,3144828,0.0785,0.1064,0.8749,-10.8643,21.0571,9.0332,
2026-07-07 17:34:51.701,3144848,0.1099,0.1136,0.9071,0.0,15.3198,8.0566,
2026-07-07 17:34:51.721,3144868,0.1036,0.0802,0.9301,12.207,5.4932,8.3008,
2026-07-07 17:34:51.741,3144888,0.0981,0.0472,0.9382,20.5688,-5.4321,11.1694,
2026-07-07 17:34:51.762,3144908,0.1112,0.0219,0.9341,22.8271,-16.3574,15.0146,
2026-07-07 17:34:51.781,3144928,0.0828,0.0078,0.9204,19.2261,-26.001,17.4561,
2026-07-07 17:34:51.802,3144948,0.0383,0.0159,0.9047,14.1602,-29.541,17.0898,
2026-07-07 17:34:51.822,3144968,0.0126,0.0309,0.8928,11.1084,-25.1465,13.3057,
2026-07-07 17:34:51.842,3144988,-0.0106,0.0341,0.8811,10.7422,-16.1743,8.3618,
2026-07-07 17:34:51.862,3145008,-0.0447,0.0201,0.8827,10.498,-4.2725,3.1738,
2026-07-07 17:34:51.882,3145028,-0.0507,0.0099,0.9114,8.2397,9.7656,-1.5259,
2026-07-07 17:34:51.906,3145052,-0.0229,-0.0027,0.9271,2.4414,24.7803,-4.4556,
2026-07-07 17:34:51.926,3145072,0.0071,-0.0225,0.9326,-3.2349,27.1606,-3.54,
2026-07-07 17:34:51.946,3145092,0.0005,-0.0349,0.9167,-9.5825,27.1606,-1.0986,
2026-07-07 17:34:51.966,3145112,-0.009,-0.0244,0.9001,-14.4043,28.1982,1.2817,
2026-07-07 17:34:51.986,3145132,-0.0012,0.006,0.9076,-15.1367,29.7852,2.5024,
2026-07-07 17:34:52.005,3145152,0.0205,0.0236,0.917,-12.6953,30.2124,2.7466,
2026-07-07 17:34:52.026,3145172,0.0546,0.0317,0.9321,-9.2163,27.0996,2.7466,
2026-07-07 17:34:52.045,3145192,0.0918,0.0424,0.9785,-4.3335,20.5688,3.1738,
2026-07-07 17:34:52.066,3145212,0.1047,0.0361,1.0341,0.4883,11.2915,3.9062,
2026-07-07 17:34:52.086,3145232,0.0922,0.0438,1.0769,4.3945,3.7842,4.3335,
2026-07-07 17:34:52.106,3145252,0.1184,0.1086,1.1648,12.085,-2.9907,3.2959,
2026-07-07 17:34:52.125,3145272,0.1367,0.1104,1.2294,21.5454,-12.085,1.8311,
2026-07-07 17:34:52.146,3145292,0.0999,0.0441,1.21,23.2544,-19.5923,1.8921,
2026-07-07 17:34:52.166,3145312,0.049,-0.0024,1.1877,17.334,-22.0337,3.479,
2026-07-07 17:34:52.185,3145332,0.0236,0.0103,1.2041,10.8643,-19.5313,5.188,
2026-07-07 17:34:52.205,3145352,0.0223,0.0082,1.1956,6.5918,-15.686,6.2866,
2026-07-07 17:34:52.226,3145372,0.0001,-0.0258,1.1194,-0.6714,-10.1929,6.5308,
2026-07-07 17:34:52.246,3145392,-0.0439,-0.0328,0.9939,-11.1694,-0.9766,5.5542,
2026-07-07 17:34:52.266,3145412,-0.0266,0.0197,0.9677,-17.8223,9.3384,3.9673,
2026-07-07 17:34:52.286,3145432,0.016,0.0745,0.9818,-16.0522,16.0522,2.6245,
2026-07-07 17:34:52.306,3145452,0.0647,0.0977,1.0011,-8.728,16.1133,-0.1221,
2026-07-07 17:34:52.326,3145472,0.092,0.0868,1.0209,-0.9155,9.3384,-5.0049,
2026-07-07 17:34:52.346,3145492,0.0886,0.0514,1.0101,3.8452,0.2441,-9.3994,
2026-07-07 17:34:52.366,3145512,0.0775,0.0265,0.979,4.0894,-6.5918,-11.3525,
2026-07-07 17:34:52.386,3145532,0.0824,0.0292,0.9266,1.2817,-10.498,-11.2305,
2026-07-07 17:34:52.406,3145552,0.0846,0.0463,0.889,-2.1362,-12.9395,-11.7798,
2026-07-07 17:34:52.426,3145572,0.0657,0.0596,0.8717,-3.7842,-13.5498,-13.5498,
2026-07-07 17:34:52.446,3145592,0.064,0.066,0.8612,-3.7842,-11.3525,-15.4419,
2026-07-07 17:34:52.466,3145612,0.0697,0.061,0.8645,-3.2959,-8.9722,-17.2729,
2026-07-07 17:34:52.486,3145632,0.0875,0.0536,0.8783,-3.3569,-8.1177,-18.2495,
2026-07-07 17:34:52.506,3145652,0.1027,0.0421,0.8867,-4.0283,-10.437,-17.1509,
2026-07-07 17:34:52.526,3145672,0.0986,0.0382,0.9021,-5.6763,-15.1978,-14.5874,
2026-07-07 17:34:52.546,3145692,0.0773,0.0458,0.9225,-7.2021,-19.2261,-11.5356,
2026-07-07 17:34:52.566,3145712,0.0707,0.041,0.9436,-7.7515,-20.0806,-9.2773,
2026-07-07 17:34:52.586,3145732,0.0857,0.0188,0.9707,-8.3008,-19.4702,-7.9956,
2026-07-07 17:34:52.606,3145752,0.0669,-0.0007,0.9978,-11.0474,-19.043,-7.5073,
2026-07-07 17:34:52.626,3145772,0.0011,-0.0024,1.0284,-15.0146,-14.9536,-8.2397,
2026-07-07 17:34:52.646,3145792,-0.0421,0.007,1.0422,-18.3716,-3.6621,-10.437,
2026-07-07 17:34:52.666,3145812,-0.0166,0.0234,1.0333,-20.1416,10.498,-12.4512,
2026-07-07 17:34:52.686,3145832,0.0293,0.0319,1.0187,-20.1416,19.4092,-13.0005,
2026-07-07 17:34:52.706,3145852,0.0466,0.0781,1.0406,-18.4937,21.7895,-11.3525,
2026-07-07 17:34:52.726,3145872,0.127,0.1759,1.1913,-9.0942,19.8364,-8.728,
2026-07-07 17:34:52.746,3145892,0.1881,0.1566,1.287,10.1318,8.9111,-6.5308,
2026-07-07 17:34:52.766,3145912,0.1698,0.0723,1.2747,24.1089,-8.3618,-3.479,
2026-07-07 17:34:52.785,3145932,0.1207,0.0156,1.2379,26.8555,-23.8037,1.8921,
2026-07-07 17:34:52.806,3145952,0.0619,-0.0023,1.1749,23.2544,-32.2876,8.9722,
2026-07-07 17:34:52.826,3145972,0.0024,-0.0173,1.0769,17.334,-32.4097,15.0146,
2026-07-07 17:34:52.846,3145992,-0.0662,-0.0341,0.9719,9.9487,-23.1323,18.0664,
2026-07-07 17:34:52.866,3146012,-0.0878,-0.0187,0.9023,2.2583,-5.8594,17.8223,
2026-07-07 17:34:52.886,3146032,-0.0652,0.0258,0.8721,-2.2583,11.8408,15.3809,
2026-07-07 17:34:52.906,3146052,-0.0388,0.0746,0.8624,-0.061,25.3906,11.7798,
2026-07-07 17:34:52.926,3146072,-0.0052,0.1066,0.8698,8.8501,33.6914,8.5449,
2026-07-07 17:34:52.945,3146092,0.0425,0.1014,0.8978,26.1841,34.1187,5.3101,
2026-07-07 17:34:52.965,3146112,0.0653,0.066,0.9185,33.1421,27.2217,4.6997,
2026-07-07 17:34:52.986,3146132,0.0775,0.0228,0.9465,34.9121,18.3105,5.6763,
2026-07-07 17:34:53.006,3146152,0.0928,-0.0234,0.9493,30.6396,7.3853,7.7515,
2026-07-07 17:34:53.026,3146172,0.0737,-0.0548,0.9259,20.5078,-2.8687,9.8877,
2026-07-07 17:34:53.046,3146192,0.0398,-0.0559,0.8945,8.9722,-7.8735,10.7422,
2026-07-07 17:34:53.066,3146212,0.0061,-0.0392,0.8824,0.3662,-7.2021,9.5825,
2026-07-07 17:34:53.086,3146232,-0.0131,-0.0232,0.887,-4.2114,-1.8921,5.9204,
2026-07-07 17:34:53.106,3146252,-0.0128,-0.0093,0.9008,-5.7983,4.9438,0.8545,
2026-07-07 17:34:53.126,3146272,-0.0095,0.0042,0.9241,-5.249,10.9253,-4.3335,
2026-07-07 17:34:53.146,3146292,0.0063,-0.0006,0.9368,-3.6621,14.1602,-8.0566,
2026-07-07 17:34:53.166,3146312,0.0167,-0.0176,0.9293,-2.9907,14.0381,-9.5825,
2026-07-07 17:34:53.186,3146332,0.0089,-0.0245,0.9192,-3.3569,12.8174,-9.6436,
2026-07-07 17:34:53.206,3146352,0.0029,-0.0154,0.9193,-2.9297,12.5732,-9.3994,
2026-07-07 17:34:53.226,3146372,0.0183,-0.0115,0.931,-2.1362,12.085,-9.7046,
2026-07-07 17:34:53.246,3146392,0.0266,-0.0107,0.9508,-2.2583,10.498,-10.376,
2026-07-07 17:34:53.266,3146412,0.0348,-0.0122,0.9817,-2.3193,8.3618,-10.2539,
2026-07-07 17:34:53.286,3146432,0.057,-0.0258,1.0012,-3.7231,3.9673,-9.2163,
2026-07-07 17:34:53.306,3146452,0.0707,-0.0465,1.0212,-7.5073,-2.8076,-7.2632,
2026-07-07 17:34:53.326,3146472,0.0514,-0.0613,1.0205,-13.6719,-7.5073,-4.9438,
2026-07-07 17:34:53.346,3146492,0.02,-0.0576,1.009,-20.0195,-7.2021,-4.0283,
2026-07-07 17:34:53.366,3146512,0.0309,0.035,1.0742,-19.5923,-3.6011,-4.9438,
2026-07-07 17:34:53.386,3146532,0.137,0.1602,1.2567,-2.6855,-7.3242,-7.1411,
2026-07-07 17:34:53.406,3146552,0.1537,0.0807,1.2754,11.9629,-18.4937,-8.3618,
2026-07-07 17:34:53.426,3146572,0.0911,-0.0389,1.2098,10.0708,-26.7334,-7.1411,
2026-07-07 17:34:53.446,3146592,0.0419,-0.0516,1.1942,2.1973,-27.5879,-4.2725,
2026-07-07 17:34:53.466,3146612,0.0359,-0.0466,1.0945,-4.7607,-25.2075,-2.0142,
2026-07-07 17:34:53.486,3146632,0.0007,-0.04,0.9923,-11.8408,-19.9585,-1.2817,
2026-07-07 17:34:53.506,3146652,-0.0349,-0.0028,0.9365,-17.4561,-9.0942,-3.1128,
2026-07-07 17:34:53.526,3146672,-0.0276,0.0516,0.9363,-17.5171,5.249,-7.0801,
2026-07-07 17:34:53.546,3146692,0.0189,0.0913,0.9802,-10.376,17.2729,-11.9629,
2026-07-07 17:34:53.565,3146712,0.0868,0.0901,1.0288,1.4648,21.6675,-15.5029,
2026-07-07 17:34:53.586,3146732,0.1196,0.056,1.0266,11.5356,16.2964,-16.7236,
2026-07-07 17:34:53.606,3146752,0.1047,0.0228,0.9949,15.3198,5.9814,-15.3809,
2026-07-07 17:34:53.626,3146772,0.0811,0.0111,0.9615,13.977,-3.2349,-12.207,
2026-07-07 17:34:53.646,3146792,0.0656,0.0181,0.9313,10.1929,-9.5215,-8.1787,
2026-07-07 17:34:53.666,3146812,0.0553,0.0272,0.911,6.7139,-13.1226,-4.5776,
2026-07-07 17:34:53.686,3146832,0.0404,0.031,0.9019,4.5776,-13.916,-2.7466,
2026-07-07 17:34:53.706,3146852,0.0286,0.0293,0.8934,3.0518,-11.7798,-2.4414,
2026-07-07 17:34:53.726,3146872,0.0356,0.0247,0.8781,1.4648,-7.8735,-2.6245,
2026-07-07 17:34:53.746,3146892,0.0494,0.0188,0.8649,-0.7935,-4.7607,-2.6245,
2026-07-07 17:34:53.766,3146912,0.0569,0.0126,0.8679,-3.479,-3.6011,-1.5869,
2026-07-07 17:34:53.786,3146932,0.0497,0.0129,0.8838,-6.2866,-3.2959,-0.061,
2026-07-07 17:34:53.806,3146952,0.0342,0.0149,0.9174,-8.3008,-1.8311,1.2207,
2026-07-07 17:34:53.826,3146972,0.0317,0.0142,0.9581,-9.0942,1.2817,1.8311,
2026-07-07 17:34:53.846,3146992,0.0406,0.0056,0.9857,-9.8877,4.5776,2.1973,
2026-07-07 17:34:53.866,3147012,0.0454,-0.0051,1.009,-11.6577,6.3477,3.2349,
2026-07-07 17:34:53.886,3147032,0.0408,-0.0081,1.0272,-13.6108,7.2021,4.8218,
2026-07-07 17:34:53.906,3147052,0.0471,0.0006,1.0396,-14.8315,8.3008,6.4697,
2026-07-07 17:34:53.925,3147072,0.0516,0.0236,1.0491,-14.7095,8.728,7.5684,
2026-07-07 17:34:53.945,3147092,0.0713,0.0962,1.1273,-11.0474,8.9111,8.0566,
2026-07-07 17:34:53.965,3147112,0.1085,0.1105,1.2026,0.9155,6.5918,7.7515,
2026-07-07 17:34:53.986,3147132,0.1155,0.0706,1.1888,12.3901,-0.3662,8.606,
2026-07-07 17:34:54.006,3147152,0.1292,0.0582,1.1956,18.0054,-10.0098,12.0239,
2026-07-07 17:34:54.025,3147172,0.1299,0.0414,1.2046,21.6675,-21.9116,17.7002,
2026-07-07 17:34:54.045,3147192,0.0953,0.0104,1.1816,21.8506,-32.4097,23.3765,
2026-07-07 17:34:54.066,3147212,0.0237,-0.037,1.1183,17.2119,-36.1328,26.4893,
2026-07-07 17:34:54.086,3147232,-0.0658,-0.0751,1.0088,7.1411,-29.1748,26.001,
2026-07-07 17:34:54.106,3147252,-0.0948,-0.0526,0.9159,-4.7607,-11.5356,22.3999,
2026-07-07 17:34:54.126,3147272,-0.0579,0.0105,0.8798,-11.0474,7.4463,17.395,
2026-07-07 17:34:54.146,3147292,-0.0214,0.0667,0.8691,-8.9111,20.5688,11.7798,
2026-07-07 17:34:54.166,3147312,0.0024,0.0939,0.8785,5.7373,30.5786,2.5635,
2026-07-07 17:34:54.185,3147332,0.0242,0.0874,0.8949,16.9067,32.2876,-2.6855,
2026-07-07 17:34:54.206,3147352,0.0452,0.0513,0.9154,23.8037,29.7241,-5.9814,
2026-07-07 17:34:54.226,3147372,0.0665,-0.002,0.9385,24.7192,23.3765,-5.9814,
2026-07-07 17:34:54.246,3147392,0.0779,-0.0399,0.9309,19.104,13.4888,-2.8687,
2026-07-07 17:34:54.266,3147412,0.0492,-0.0559,0.906,9.3384,5.188,1.4038,
2026-07-07 17:34:54.286,3147432,0.0231,-0.0476,0.8885,-0.1221,1.4648,4.6387,
2026-07-07 17:34:54.306,3147452,-0.0083,-0.0291,0.8862,-5.7373,3.418,4.7607,
2026-07-07 17:34:54.326,3147472,-0.0265,-0.0089,0.8865,-7.2632,9.4604,2.5635,
2026-07-07 17:34:54.346,3147492,-0.0145,0.0001,0.8967,-6.2866,15.3809,0.1221,
2026-07-07 17:34:54.366,3147512,0.0026,-0.0033,0.9021,-5.188,18.3105,-1.8311,
2026-07-07 17:34:54.386,3147532,0.0107,-0.0112,0.9078,-4.8218,18.0054,-2.6245,
2026-07-07 17:34:54.406,3147552,0.0126,-0.0243,0.9028,-5.6152,15.564,-1.9531,
2026-07-07 17:34:54.426,3147572,0.016,-0.0267,0.9016,-7.019,12.4512,-1.1597,
2026-07-07 17:34:54.446,3147592,0.0192,-0.0138,0.9133,-8.3008,8.9111,-1.4648,
2026-07-07 17:34:54.466,3147612,0.0165,-0.0009,0.9404,-8.3618,5.7983,-2.0142,
2026-07-07 17:34:54.486,3147632,0.0262,0.0007,0.9709,-7.4463,2.6245,-2.5024,
2026-07-07 17:34:54.506,3147652,0.0397,-0.0071,1.0112,-7.019,-1.1597,-2.6855,
2026-07-07 17:34:54.526,3147672,0.0447,-0.0134,1.048,-7.8125,-4.8828,-2.2583,
2026-07-07 17:34:54.546,3147692,0.052,-0.0175,1.066,-10.0098,-8.3618,-1.77,
2026-07-07 17:34:54.566,3147712,0.047,-0.0211,1.0736,-13.0005,-11.1084,-1.2817,
2026-07-07 17:34:54.586,3147732,0.0254,0.0114,1.0947,-13.7329,-10.5591,-0.9155,
2026-07-07 17:34:54.606,3147752,0.0686,0.1129,1.2283,-3.1738,-10.7422,-1.5259,
2026-07-07 17:34:54.626,3147772,0.0894,0.0768,1.261,9.2773,-15.9912,-1.77,
2026-07-07 17:34:54.646,3147792,0.0328,-0.0187,1.1899,8.728,-19.165,0.6714,
2026-07-07 17:34:54.666,3147812,-0.0088,-0.0376,1.1635,2.1973,-16.7236,5.5542,
2026-07-07 17:34:54.686,3147832,0.0459,0.0095,1.1482,-0.5493,-14.2212,11.2305,
2026-07-07 17:34:54.706,3147852,0.028,-0.0154,1.0756,-0.9155,-14.3433,15.564,
2026-07-07 17:34:54.726,3147872,-0.0262,-0.0394,0.9761,-5.0049,-10.0708,17.5171,
2026-07-07 17:34:54.746,3147892,-0.0256,-0.02,0.927,-10.9253,0.4883,16.4795,
2026-07-07 17:34:54.765,3147912,0.0219,0.0328,0.9357,-12.6953,10.8643,13.4888,
2026-07-07 17:34:54.786,3147932,0.0936,0.0719,0.9624,-8.1787,15.3198,9.6436,
2026-07-07 17:34:54.805,3147952,0.1522,0.0776,1.0001,-0.3052,11.1694,5.3711,
2026-07-07 17:34:54.826,3147972,0.1594,0.0487,1.0161,6.2866,-0.1831,0.5493,
2026-07-07 17:34:54.846,3147992,0.1321,0.0112,1.009,8.3008,-12.5732,-3.9673,
2026-07-07 17:34:54.866,3148012,0.0958,-0.0104,0.9816,5.7373,-21.3623,-7.9956,
2026-07-07 17:34:54.886,3148032,0.0731,-0.0049,0.9424,0.1831,-24.9023,-11.5967,
2026-07-07 17:34:54.906,3148052,0.064,0.0159,0.9125,-4.2725,-24.5361,-15.2588,
2026-07-07 17:34:54.926,3148072,0.0513,0.0277,0.8864,-6.5918,-22.0337,-19.4092,
2026-07-07 17:34:54.946,3148092,0.0315,0.0383,0.8726,-7.1411,-17.6392,-23.3154,
2026-07-07 17:34:54.966,3148112,0.0198,0.0432,0.8721,-5.7373,-11.5356,-26.123,
2026-07-07 17:34:54.986,3148132,0.0281,0.0426,0.8721,-2.9907,-5.5542,-27.4048,
2026-07-07 17:34:55.006,3148152,0.042,0.0385,0.8756,-0.7324,-2.3193,-26.5503,
2026-07-07 17:34:55.026,3148172,0.0352,0.0239,0.8783,0.3662,-1.5869,-23.4985,
2026-07-07 17:34:55.046,3148192,0.0164,0.012,0.8845,-0.7324,-0.7935,-18.8599,
2026-07-07 17:34:55.066,3148212,0.0234,0.0096,0.906,-2.8076,1.5869,-13.3057,
2026-07-07 17:34:55.086,3148232,0.0513,-0.0015,0.9407,-5.0049,3.0518,-7.5073,
2026-07-07 17:34:55.106,3148252,0.0665,-0.0093,0.9889,-8.1177,2.1362,-2.5024,
2026-07-07 17:34:55.126,3148272,0.0537,-0.0034,1.0286,-11.4136,0.7935,1.2817,
2026-07-07 17:34:55.146,3148292,0.0474,0.0035,1.0502,-13.1226,1.2817,4.2725,
2026-07-07 17:34:55.165,3148312,0.0386,0.0077,1.045,-13.3057,2.8076,6.4697,
2026-07-07 17:34:55.186,3148332,0.0255,0.0615,1.08,-12.0239,5.4321,8.0566,
2026-07-07 17:34:55.206,3148352,0.0537,0.1221,1.2141,-2.9297,7.6294,9.2163,
2026-07-07 17:34:55.225,3148372,-0.0039,0.1042,1.2897,12.5732,6.958,10.5591,
2026-07-07 17:34:55.246,3148392,-0.0067,0.0676,1.2748,25.0854,8.7891,15.3809,
2026-07-07 17:34:55.265,3148412,0.0941,0.048,1.2534,31.5552,6.1035,25.6958,
2026-07-07 17:34:55.285,3148432,0.1074,0.0177,1.2308,32.2876,-7.9346,38.7573,ROT_EXTRA_10
2026-07-07 17:34:55.306,3148452,0.0165,-0.0404,1.1752,28.6255,-20.6299,49.5605,
2026-07-07 17:34:55.326,3148472,-0.0908,-0.0912,1.072,19.5313,-19.2871,54.1992,
2026-07-07 17:34:55.346,3148492,-0.1393,-0.0706,0.9487,7.019,-3.2959,52.6733,
2026-07-07 17:34:55.366,3148512,-0.0828,-0.0176,0.8666,-0.4883,18.4937,46.936,
2026-07-07 17:34:55.385,3148532,-0.0187,0.0343,0.8402,1.4038,38.147,34.5459,
2026-07-07 17:34:55.405,3148552,0.0112,0.0699,0.8412,9.2773,43.0298,25.2686,
2026-07-07 17:34:55.425,3148572,0.0691,0.0789,0.8508,19.2871,41.3818,16.1743,
2026-07-07 17:34:55.445,3148592,0.1321,0.0577,0.8688,26.9775,31.1279,7.5684,
2026-07-07 17:34:55.465,3148612,0.1552,0.006,0.8893,28.5034,15.2588,0.6714,
2026-07-07 17:34:55.486,3148632,0.1317,-0.0488,0.9056,22.8882,0.4272,-3.7842,
2026-07-07 17:34:55.506,3148652,0.11,-0.075,0.9001,12.4512,-9.9487,-8.2397,
2026-07-07 17:34:55.526,3148672,0.0992,-0.0665,0.8918,2.0142,-16.9067,-14.1602,
2026-07-07 17:34:55.546,3148692,0.0619,-0.0439,0.8954,-4.9438,-19.4092,-20.5688,
2026-07-07 17:34:55.566,3148712,0.0204,-0.0262,0.8977,-8.1787,-15.9302,-28.3203,
2026-07-07 17:34:55.586,3148732,-0.0133,-0.021,0.9092,-9.3994,-8.4839,-35.8887,ROT_EXTRA_11
2026-07-07 17:34:55.606,3148752,-0.0309,-0.0277,0.9193,-9.8267,-0.061,-40.9546,
2026-07-07 17:34:55.626,3148772,-0.0262,-0.0363,0.922,-11.1084,6.1646,-42.9687,
2026-07-07 17:34:55.646,3148792,-0.0144,-0.0417,0.9203,-13.855,9.1553,-41.8091,
2026-07-07 17:34:55.666,3148812,-0.0127,-0.0441,0.9272,-16.7236,10.437,-38.4521,
2026-07-07 17:34:55.686,3148832,-0.0208,-0.042,0.9381,-18.7378,11.9019,-34.3628,
2026-07-07 17:34:55.706,3148852,-0.0316,-0.0363,0.9457,-19.7754,15.1367,-30.3955,
2026-07-07 17:34:55.726,3148872,-0.0249,-0.0234,0.9539,-19.2261,19.165,-27.0996,
2026-07-07 17:34:55.746,3148892,0.004,-0.0077,0.9709,-17.1509,21.0571,-23.9258,
2026-07-07 17:34:55.766,3148912,0.0404,-0.0024,1.001,-14.4043,18.6157,-19.6533,
2026-07-07 17:34:55.786,3148932,0.0706,-0.0079,1.025,-12.4512,11.5967,-13.977,
2026-07-07 17:34:55.806,3148952,0.0552,-0.0277,1.0308,-13.0615,3.7231,-7.4463,
2026-07-07 17:34:55.826,3148972,0.0221,-0.0015,1.0548,-13.3667,0.4883,-2.0142,
2026-07-07 17:34:55.846,3148992,0.0983,0.1062,1.194,-2.9297,-4.2114,1.2817,
2026-07-07 17:34:55.865,3149012,0.1599,0.097,1.2693,11.4746,-17.5781,4.0283,
2026-07-07 17:34:55.885,3149032,0.0854,0.0032,1.1997,13.977,-28.6865,7.9956,
2026-07-07 17:34:55.905,3149052,0.016,-0.0406,1.1591,8.8501,-29.541,12.9395,
2026-07-07 17:34:55.926,3149072,0.0199,-0.0223,1.1349,4.0283,-25.8789,16.6016,
2026-07-07 17:34:55.946,3149092,-0.0082,-0.0306,1.0577,0.1221,-20.6909,17.2729,
2026-07-07 17:34:55.966,3149112,-0.0565,-0.0291,0.9742,-4.8218,-10.6201,14.9536,
2026-07-07 17:34:55.986,3149132,-0.0536,0.0101,0.9443,-8.2397,4.2114,10.6812,
2026-07-07 17:34:56.005,3149152,0.0219,0.0583,0.9724,-5.4932,16.9067,5.7983,
2026-07-07 17:34:56.025,3149172,0.1052,0.0707,1.019,2.6245,19.7144,1.0986,
2026-07-07 17:34:56.045,3149192,0.1459,0.0497,1.0481,10.376,12.6343,-2.8076,
2026-07-07 17:34:56.065,3149212,0.1505,0.0129,1.0457,13.7329,0.5493,-5.4321,
2026-07-07 17:34:56.086,3149232,0.1329,-0.0165,1.014,12.146,-11.9019,-6.6528,
2026-07-07 17:34:56.106,3149252,0.1058,-0.0171,0.9601,6.958,-21.3623,-7.6294,
2026-07-07 17:34:56.126,3149272,0.0719,-0.0004,0.9164,1.6479,-25.6958,-9.0942,
2026-07-07 17:34:56.146,3149292,0.0521,0.0143,0.8931,-1.3428,-25.0854,-11.4746,
2026-07-07 17:34:56.166,3149312,0.0355,0.0181,0.8727,-2.4414,-21.3013,-14.5264,
2026-07-07 17:34:56.186,3149332,0.0193,0.0167,0.8572,-3.1128,-15.7471,-17.2119,
2026-07-07 17:34:56.206,3149352,0.0236,0.0104,0.8569,-3.9062,-9.7656,-18.6157,
2026-07-07 17:34:56.226,3149372,0.0231,0.0055,0.8662,-5.3101,-5.5542,-17.8833,
